Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON
bdfadd66-8617-2f75-97a5-5f66edea3ba0,1946-12-08,2009-01-11,999-26-9247,S99968755,X77654464X,Mr.,Peter292,Bogisich202,,,M,asian,nonhispanic,M,Danvers  Massachusetts  US,1086 Breitenberg Gateway,Somerville,Massachusetts,Middlesex County,25017.0,2138,42.37177856750494,-71.14623694052331
a26233cb-33c6-b7b9-fb5a-1951ceeeb680,1945-11-23,,999-11-6850,S99933184,X89298241X,Mr.,Martín25,Pacheco179,,,S,white,hispanic,M,Lima  Lima Province  PE,482 Murray Crossroad,Hubbardston,Massachusetts,Worcester County,,0,42.527493772824,-71.96173829179031
12e63f99-eb56-cde9-7d82-f92cf3fa6135,1946-11-12,2007-11-14,999-64-3341,S99952284,X45987727X,Mrs.,Lucia634,Lemus978,,Iglesias873,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,385 Satterfield Loaf Suite 36,Palmer,Massachusetts,Hampden County,25013.0,1009,42.17906030019947,-72.37359963759708
706b1737-2e12-e592-b3ea-c6a39f64a86f,1971-07-15,,999-95-9557,S99917213,X26124395X,Mr.,Jefferey580,Sawayn19,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,906 Huel Approach Suite 31,Watertown,Massachusetts,Middlesex County,25017.0,2472,42.3806559402223,-71.22733910355971
fd221506-c046-bf97-90b6-3322f9dbf710,1941-05-10,,999-36-8936,S99939840,X72808071X,Mr.,Percy315,Dooley940,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,949 Ebert Bay Suite 28,Agawam,Massachusetts,Hampden County,25013.0,1030,42.092001981868734,-72.72771487526482
3301409e-c6ff-6217-1028-14bde4cdde04,1961-09-01,,999-35-5310,S99973865,X11049128X,Mr.,Patrick786,Hirthe744,,,D,white,nonhispanic,M,Carlisle  Massachusetts  US,794 Bins Course Apt 91,Salem,Massachusetts,Essex County,25009.0,1907,42.47205382933796,-70.93498281979454
ec6a6bbc-207b-2f6d-2fcc-3b7a3c0cf215,1930-02-09,,999-82-7180,S99983387,X57500659X,Mr.,Louis204,Reynolds644,,,M,white,nonhispanic,M,Bridgewater  Massachusetts  US,522 Daniel Way,Peabody,Massachusetts,Essex County,25009.0,1940,42.52420048169903,-71.00569103376586
bc9fe8ce-ac1e-9c84-abf8-af73d88297dd,1946-10-04,,999-88-7104,S99973088,X8599811X,Mr.,Leon728,Lemke654,,,S,white,nonhispanic,M,Framingham  Massachusetts  US,1075 Koelpin Branch Apt 25,Plymouth,Massachusetts,Plymouth County,25023.0,2360,41.90183559425263,-70.59783291194385
d32f1709-b50c-5647-fb32-58d67201b571,1930-11-02,,999-39-2111,S99982672,X54931785X,Mrs.,Lamonica504,Lesch175,,Schowalter414,M,black,nonhispanic,F,Scituate  Massachusetts  US,935 Price Common,Berkley,Massachusetts,Bristol County,,0,41.86524681495753,-71.08373291814577
5c22c43c-ced3-1e1c-2939-7ff83662904a,1949-01-05,2012-05-29,999-40-9783,S99951838,X48781688X,Mr.,Dillon740,Boehm581,,,S,white,nonhispanic,M,Lexington  Massachusetts  US,178 Hartmann Trafficway Unit 88,Belmont,Massachusetts,Middlesex County,25017.0,2138,42.4445010259108,-71.22241689421331
ed24218c-a531-9d72-b74d-a0cd516fab7a,1963-07-16,,999-49-5326,S99999734,X36227707X,Mr.,Rodger755,Goodwin327,,,M,white,nonhispanic,M,Longmeadow  Massachusetts  US,734 Thiel Approach,Lowell,Massachusetts,Middlesex County,25017.0,1852,42.63221967406814,-71.39760498485306
a1450816-092d-2cc6-7cd7-c80bed70bc36,1949-01-05,,999-86-1049,S99917777,X78098297X,Mr.,Luther918,Mann644,,,S,white,nonhispanic,M,Boston  Massachusetts  US,683 Rath Drive,Belmont,Massachusetts,Middlesex County,25017.0,2138,42.41862167828354,-71.15209257232043
ad4ed0b7-a021-b02f-942b-f2c6c6358c51,1944-12-31,,999-33-3478,S99977967,X40201838X,Ms.,Tressie547,McGlynn426,,,S,white,nonhispanic,F,Cochituate  Massachusetts  US,228 Volkman Well Suite 79,Springfield,Massachusetts,Hampden County,25013.0,1013,42.19004082474896,-72.60156277439754
2f1eade7-c830-0d62-4eec-379977c0dba4,1966-10-24,,999-38-8850,S99944690,X61343635X,Mr.,Adalberto916,Wilkinson796,,,S,black,nonhispanic,M,North Reading  Massachusetts  US,380 Harber Park,Gardner,Massachusetts,Worcester County,25027.0,1440,42.59600201906287,-71.9979384087935
09ab4123-bbac-03e8-fea6-2d136d7277d8,1937-02-27,,999-92-9029,S99943649,X83491653X,Ms.,Charissa38,Koelpin146,JD,,S,white,nonhispanic,F,West Bridgewater  Massachusetts  US,602 Reilly Lock,Canton,Massachusetts,Norfolk County,,0,42.2144729228791,-71.17350647196712
ce1c9f7f-90ac-9f99-c6ae-2364ed13b4fe,1961-01-02,,999-74-8335,S99940108,X74046028X,Mr.,Antione404,Wilderman619,,,M,white,nonhispanic,M,Wilmington  Massachusetts  US,505 Blanda Course Apt 25,South Yarmouth,Massachusetts,Barnstable County,25001.0,2664,41.66747490989006,-70.19368934496151
59b4e98e-3837-5300-08a8-e5c7d634f427,1956-01-22,,999-34-5984,S99960284,X11169578X,Mr.,Jaime666,Benavides239,,,M,white,hispanic,M,La Paz  Baja California  MX,516 Bogisich Trace,Haverhill,Massachusetts,Essex County,25009.0,1835,42.78606850908295,-71.11528886197232
06ad7ea5-83ea-04cc-2a84-79ca3a525a16,1956-06-28,,999-73-8319,S99996289,X89989918X,Mr.,Orville751,West559,,,M,black,nonhispanic,M,Weymouth  Massachusetts  US,553 Hackett Lane,Boston,Massachusetts,Suffolk County,25025.0,2118,42.3216062427611,-71.12533031232549
9df3424b-a258-26b3-417b-4da6a0864727,1950-11-11,,999-39-1183,S99937187,X68640234X,Mr.,Isaac321,Greenfelder433,,,M,white,nonhispanic,M,North Andover  Massachusetts  US,438 Heathcote Camp,Yarmouth,Massachusetts,Barnstable County,,0,41.67530008556458,-70.21548940367472
43c74cc6-f3e8-9da7-a325-488fd99d8640,1955-12-29,,999-59-7683,S99985114,X67871494X,Mr.,Jaime666,Torp761,,,M,white,nonhispanic,M,Newburyport  Massachusetts  US,433 McLaughlin Well Suite 36,Beverly,Massachusetts,Essex County,25009.0,1915,42.53448713319563,-70.87865049167671
5fbc8013-df62-0dff-2cc9-d12733b9d771,1951-12-07,,999-86-7491,S99991478,X32093434X,Mr.,Norman647,Pfeffer420,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,698 Gorczany Station Apt 23,Grafton,Massachusetts,Worcester County,,0,42.169112312583394,-71.64062689620552
54b22118-91e6-8a0a-1f3b-af38dcb87ed6,1926-06-19,,999-53-8568,S99994029,X23455805X,Mr.,Alton320,Quigley282,,,S,white,nonhispanic,M,South Dennis  Massachusetts  US,944 Renner Forge,Boston,Massachusetts,Suffolk County,25025.0,2203,42.27611824310053,-71.05191126001529
171556de-1b0a-e52a-3f93-fbd41b80e3df,1955-12-13,,999-92-1412,S99993649,X71745584X,Mr.,Branden904,Effertz744,,,M,black,nonhispanic,M,Marshfield  Massachusetts  US,975 Sauer Flat Suite 26,Westborough,Massachusetts,Worcester County,25027.0,1581,42.21863725307451,-71.65978879182583
2812eef2-b679-ca05-64e1-90f4dc1b2d8d,1946-11-11,,999-65-9276,S99959355,X52439555X,Mrs.,Kaylee703,Waelchi213,,Satterfield305,M,white,nonhispanic,F,Boston  Massachusetts  US,1022 Schiller Underpass,Dedham,Massachusetts,Norfolk County,25021.0,2026,42.25982253584692,-71.19594301438008
f3fc9bd0-cea8-61c9-f42a-d144518007a5,1943-06-10,,999-96-2163,S99971335,X45351919X,Mr.,Christopher407,O'Keefe54,,,S,asian,nonhispanic,M,Boston  Massachusetts  US,389 Ratke Brook,Shrewsbury,Massachusetts,Worcester County,,0,42.31713996475259,-71.75402647188007
6181b0fa-76a7-0917-9f9c-a9ce8aedbf69,1942-10-03,,999-93-8619,S99993032,X54392187X,Mr.,Korey682,Zulauf375,,,M,white,nonhispanic,M,Boston  Massachusetts  US,402 Lubowitz Byway,Peabody,Massachusetts,Essex County,25009.0,1960,42.52208427422504,-70.94196362793127
f21ef305-853e-f07f-4105-93c2fc529359,1951-09-27,,999-39-4821,S99996246,X7388686X,Mr.,Coy949,Purdy2,,,M,white,hispanic,M,Maynard  Massachusetts  US,146 Lind Esplanade,Gloucester,Massachusetts,Essex County,25009.0,1930,42.65624516624218,-70.65460917263744
1f5a7c8f-4210-53cd-60d6-109306f7cdde,1939-11-08,,999-83-1511,S99993984,X62030920X,Ms.,Idella49,Goyette777,,,S,white,nonhispanic,F,Holyoke  Massachusetts  US,238 Howe Parade,Lawrence,Massachusetts,Essex County,25009.0,1841,42.74785623612619,-71.16578289221331
bec083f0-79ed-26ce-dc2c-91d7841dc3fd,1935-04-24,,999-25-5621,S99913067,X89536404X,Mr.,Berry486,Kemmer137,,,S,white,nonhispanic,M,Brookline  Massachusetts  US,269 Hessel Estate Unit 44,Dracut,Massachusetts,Middlesex County,,0,42.69918027685635,-71.26606463678159
70012d8b-62c6-ad21-0d65-562388e6bb2c,1961-05-16,,999-62-6095,S99921702,X22569806X,Mr.,William805,Beer512,,,D,white,nonhispanic,M,Lowell  Massachusetts  US,846 Cormier Course Apt 35,Barnstable,Massachusetts,Barnstable County,25001.0,2635,41.58834010176032,-70.28548362509119
67416b84-547d-83f0-f56b-bf5a28d13ead,1926-03-13,2012-01-04,999-24-2200,S99945749,X89216304X,Mrs.,Larissa293,Jacobs452,,King743,W,white,nonhispanic,F,Boston  Massachusetts  US,328 Buckridge Passage Unit 8,Dighton,Massachusetts,Bristol County,,0,41.80666448840815,-71.1727536732841
f004b573-1e9b-07f7-6213-dab16f4cca1e,1936-06-19,,999-40-3917,S99926571,X47356144X,Ms.,Darlene91,Botsford977,,,S,black,nonhispanic,F,Braintree  Massachusetts  US,331 Nitzsche Trail,Boston,Massachusetts,Suffolk County,25025.0,2135,42.26060001387325,-71.15275342377294
b144fa38-085f-44fb-f1b6-e61b91918e71,1940-06-07,2022-10-18,999-68-3278,S99928556,X40714653X,Mr.,Jorge203,Mendoza384,,,D,white,hispanic,M,Bogota  Bogota  CO,734 Becker Trailer Unit 26,Agawam,Massachusetts,Hampden County,25013.0,1030,42.09825496037305,-72.60110428844976
e15f9440-c067-9abf-0051-fb458960010b,1976-09-07,,999-17-6233,S99985229,X43970153X,Mr.,Adrian111,Muller251,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,587 Heaney Station,Worcester,Massachusetts,Worcester County,25027.0,1609,42.31745225569714,-71.7804063220125
e25c8ef9-6a89-6a3a-9701-adafe03d9975,1945-05-29,,999-37-1371,S99937385,X19562631X,Mrs.,Mozelle144,Baumbach677,,Morissette863,M,white,nonhispanic,F,Haverhill  Massachusetts  US,1072 Olson Junction Unit 62,Seekonk,Massachusetts,Bristol County,,0,41.80106265481194,-71.34307920826716
8cc05256-775d-0637-640f-3d239ef2557e,1921-10-24,1992-09-29,999-27-2642,S99945868,X39586862X,Mr.,Odell776,Zulauf375,,,D,white,nonhispanic,M,Lawrence  Massachusetts  US,1062 Cruickshank Key Suite 63,West Yarmouth,Massachusetts,Barnstable County,25001.0,2673,41.64957452671498,-70.263004856866
2bec7009-cc3a-cc57-9153-b87d6a7b7623,1957-07-11,,999-99-7552,S99944891,X41839533X,Mrs.,Nicolette397,Haag279,,Cruickshank494,M,white,nonhispanic,F,Abington  Massachusetts  US,397 Sporer Light Suite 78,Brookline,Massachusetts,Norfolk County,25021.0,2446,42.28752274332192,-71.10820631976812
c85f08be-008d-51e4-40c4-274744cc0514,1974-05-06,,999-66-5142,S99923775,X25520056X,Mr.,Walter473,Hettinger594,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1063 McKenzie Extension,New Bedford,Massachusetts,Bristol County,25005.0,2744,41.66833028280464,-70.92727364005695
ed89ceef-315e-440e-e7e2-34d3f3ae85cc,1922-10-18,1990-02-07,999-38-2484,S99918250,X84290229X,Mr.,Stan246,Rutherford999,,,S,asian,nonhispanic,M,Chicopee  Massachusetts  US,412 Ryan Extension Unit 26,Waltham,Massachusetts,Middlesex County,25017.0,2451,42.37064360970534,-71.23255352603589
02eb2d85-ffbc-540b-f5e8-817f9bb7ce2d,1945-12-30,,999-12-2282,S99922827,X82066949X,Mr.,Saul605,Stoltenberg489,PhD,,M,white,nonhispanic,M,Dalton  Massachusetts  US,1007 Kunde View,Worcester,Massachusetts,Worcester County,25027.0,1603,42.31981280534904,-71.74985289431133
7658f0da-6c99-645f-59a6-bb429350dd8b,1967-01-19,,999-76-1007,S99997691,X8532564X,Mr.,Major265,Wuckert783,,,M,white,nonhispanic,M,Hull  Massachusetts  US,353 Russel Branch Unit 28,Ipswich,Massachusetts,Essex County,25009.0,1938,42.64662392775561,-70.88254932239003
2ccf1a57-c0b0-6b92-034d-61e672990d7b,1924-04-12,2003-09-16,999-66-7391,S99969556,X73044083X,Mrs.,Lizeth852,Johnson679,,Muller251,M,white,nonhispanic,F,Plymouth  Massachusetts  US,423 Kuhlman Key Suite 53,Hardwick,Massachusetts,Worcester County,,0,42.36517978232852,-72.23118685716086
98b73b96-7ce6-c2ac-07ee-3a4d2305332d,1944-08-05,,999-93-7774,S99947173,X6895147X,Mr.,Terrell212,Kling921,,,M,white,nonhispanic,M,Stoneham  Massachusetts  US,229 Howell Meadow,Quincy,Massachusetts,Norfolk County,25021.0,2169,42.25004111593995,-71.03984043999468
59aa8f9b-5c4a-2118-fc39-b59f2ad09a20,1943-05-01,,999-32-4646,S99926639,X47768133X,Mrs.,Deedra511,Mann644,,Waters156,M,white,nonhispanic,F,North Andover  Massachusetts  US,398 Nienow Extension,Cambridge,Massachusetts,Middlesex County,25017.0,2138,42.313660586465296,-71.07598916737643
18a3e2aa-cd84-cb8a-3721-48d741c307e9,1922-04-29,2007-12-10,999-51-8932,S99922189,X67105167X,Mrs.,Slyvia34,Schuster709,,Considine820,D,white,nonhispanic,F,Framingham  Massachusetts  US,331 Schuppe Mews Unit 77,Peabody,Massachusetts,Essex County,25009.0,1960,42.49956945058651,-71.01403217109953
7e588632-e1e7-d68e-5ac5-ff202eb1a557,1916-05-02,2016-07-06,999-77-3247,S99920698,X85954663X,Mr.,Jae222,Braun514,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,1092 Spinka Mews,Bellingham,Massachusetts,Norfolk County,25021.0,2019,42.065942637390165,-71.5123858927689
990bbc04-aed9-f379-0d7a-1998f18e2e05,1922-10-18,1999-02-12,999-49-3688,S99918901,X20169828X,Mr.,Gayle448,Bartoletti50,,,M,asian,nonhispanic,M,North Falmouth  Massachusetts  US,632 Waters Heights,Waltham,Massachusetts,Middlesex County,25017.0,2472,42.34635685506471,-71.215792755015
1cd07b09-735c-a18e-dd56-2c840415b1b5,1947-01-17,,999-40-5298,S99928327,X51509294X,Mr.,Daryl568,Ritchie586,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,148 Kuhn Ville,Plymouth,Massachusetts,Plymouth County,25023.0,2360,41.93161847112392,-70.62416767136864
543c90c4-35a5-69f6-89e3-d44e4bf343f2,1916-05-02,,999-33-4312,S99917785,X88685891X,Mr.,Hank686,Shields502,,,S,white,nonhispanic,M,Longmeadow  Massachusetts  US,1043 Tillman Knoll Apt 92,Bellingham,Massachusetts,Norfolk County,25021.0,2019,42.04606178219216,-71.45413321328108
f7c05836-035e-003d-5b57-6946a9d910ef,1951-03-20,,999-96-4361,S99990072,X17613392X,Mr.,Pablo44,Gaona896,,,M,black,hispanic,M,Wesley  Saint Andrew Parish  DM,512 Hamill Rue,Swampscott,Massachusetts,Essex County,25009.0,1907,42.48412162609508,-70.8902082297405
d5e11711-a448-41dc-a264-63a3b657665d,1931-01-04,2013-01-05,999-69-5654,S99921080,X20542034X,Mr.,Sid118,Fay398,,,M,white,nonhispanic,M,Chelmsford  Massachusetts  US,766 Senger Fort,Yarmouth,Massachusetts,Barnstable County,,0,41.70342811077236,-70.23233356244451
f7dd61cf-8ecd-7ec1-5d2c-75f5bc2e835c,1959-11-14,,999-99-9727,S99934211,X61389803X,Mr.,Milo271,Flatley871,,,M,asian,nonhispanic,M,Bridgewater  Massachusetts  US,314 Williamson Harbor,Groton,Massachusetts,Middlesex County,25017.0,1450,42.652796802676434,-71.54991253624243
218d19ad-8700-7afd-215f-fb0e2198db40,1931-01-04,2006-12-26,999-25-2912,S99997606,X33370953X,Mr.,Antwan357,Larson43,,,M,white,nonhispanic,M,Mansfield Center  Massachusetts  US,616 Trantow Village,Yarmouth,Massachusetts,Barnstable County,,0,41.64061941191169,-70.19845584681158
dba4f982-9db1-a551-8d45-c43999311de8,1922-10-18,,999-50-3516,S99996339,X38674819X,Mr.,Irving123,Heathcote539,,,M,asian,nonhispanic,M,Amherst Center  Massachusetts  US,461 Emard Bay,Waltham,Massachusetts,Middlesex County,25017.0,2453,42.42832927312532,-71.26060131321871
c5a66e82-76c5-35ec-d576-0bacd7fdaf85,1931-01-04,,999-52-7652,S99952398,X67326555X,Mr.,Rodrigo242,Roob72,,,M,white,nonhispanic,M,Fitchburg  Massachusetts  US,619 Shanahan View,Yarmouth,Massachusetts,Barnstable County,,0,41.68989208675932,-70.2436535112689
c868332e-897b-eb96-6843-98da680576a8,1940-12-17,1992-11-15,999-81-8188,S99962896,X23129118X,Mr.,James276,Shanahan202,,,M,white,nonhispanic,M,Newton  Massachusetts  US,844 Sipes Rue,Somerset,Massachusetts,Bristol County,25005.0,2725,41.74118152198218,-71.18386382494258
9a7cf85c-8a9e-5419-ade8-b9814d7340e8,1944-08-10,,999-56-1199,S99942536,X61193385X,Mr.,Elwood28,Huel628,,,S,white,nonhispanic,M,Gloucester  Massachusetts  US,701 Brekke Club Suite 65,Saugus,Massachusetts,Essex County,25009.0,1906,42.43006165099604,-70.96683844679963
840c873f-9a2e-28e8-15ea-08af3538efa1,1925-10-09,2007-05-15,999-41-7689,S99972924,X73032056X,Mrs.,Mafalda94,Wolf938,,Rolfson709,M,white,nonhispanic,F,Arlington  Massachusetts  US,831 Little Light,Worcester,Massachusetts,Worcester County,25027.0,1607,42.21884397784122,-71.79516726707035
818f42d7-7838-2477-77e3-9879316df9d6,1944-06-19,,999-74-4892,S99960769,X84063256X,Ms.,Julienne688,Hilll811,,,S,white,nonhispanic,F,Mansfield  Massachusetts  US,692 Braun Crossing Unit 86,Norwell,Massachusetts,Plymouth County,,0,42.17333865894373,-70.86222973854518
a703a0af-1707-d137-990e-370e2d40f559,1965-10-09,2023-01-08,999-96-4230,S99931857,X24330578X,Mr.,Gregorio366,Lozano749,,,M,black,nonhispanic,M,Salisbury  Saint Joseph Parish  DM,827 Harber Park Unit 78,Norwell,Massachusetts,Plymouth County,,0,42.12386040698769,-70.7705096390316
6df3badc-0480-1059-8f88-a55b407ec5ed,1925-10-09,2007-07-01,999-40-8529,S99976528,X18065171X,Mrs.,Inell560,Bergnaum523,,Schuppe920,M,white,nonhispanic,F,Medford  Massachusetts  US,162 Graham Lane Suite 73,Worcester,Massachusetts,Worcester County,25027.0,1608,42.26821796938534,-71.75802265033838
45d36c90-7f63-84fd-ecbe-672098f1899c,1951-05-17,,999-87-7534,S99995302,X52169145X,Ms.,Otelia900,Hoppe518,,,S,white,nonhispanic,F,Grafton  Massachusetts  US,418 Langworth Grove Unit 52,Boston,Massachusetts,Suffolk County,25025.0,2131,42.27305725318498,-71.13882824587485
1543a4d9-9daf-1b39-990d-38b219b0783c,1958-03-20,2021-07-09,999-77-7103,S99993124,X6072255X,Mr.,Curtis94,Carter549,,,D,black,nonhispanic,M,Foxborough  Massachusetts  US,717 Bechtelar Gate Suite 11,North Attleborough,Massachusetts,Bristol County,,0,42.01180703101334,-71.36785178872998
27934fd9-9a79-7ef4-1f85-d139fc77feb4,1949-11-09,,999-69-7674,S99994265,X19534036X,Mr.,Jarrett354,Rice937,,,S,white,nonhispanic,M,Westport  Massachusetts  US,748 Schamberger Glen Suite 37,Monument Beach,Massachusetts,Barnstable County,25001.0,2553,41.689930429390365,-70.6565703703205
06731338-149e-eacc-289d-5ae5ab8f52bf,1931-05-27,2021-01-06,999-28-3015,S99996048,X73452377X,Mrs.,Courtney281,Abbott774,,Feeney44,M,white,nonhispanic,F,Peru  Massachusetts  US,974 Waelchi Station Suite 36,Salisbury,Massachusetts,Essex County,25009.0,1952,42.80115750390382,-70.83420630964271
e598b7c6-cca3-661e-0272-5cf6de780e69,1931-05-27,,999-63-3411,S99972358,X67159673X,Ms.,Bobbie849,Ryan260,,,S,white,nonhispanic,F,Boston  Massachusetts  US,553 Dach Vista,Salisbury,Massachusetts,Essex County,25009.0,1952,42.8192824833417,-70.81396499526527
9b182e41-f279-32d1-2f8e-65eb5c302075,1952-09-09,,999-13-3375,S99983310,X84621700X,Mr.,Victor265,Bode78,,,D,white,nonhispanic,M,Sandwich  Massachusetts  US,337 Conn Highlands,North Andover,Massachusetts,Essex County,,0,42.69854639034857,-71.07856701249423
86dc1a7a-9832-381f-4d5a-9b4b4c1d4430,1971-07-18,,999-15-5801,S99934354,X80585555X,Mrs.,Meggan475,Swift555,,Bechtelar572,D,black,nonhispanic,F,Monson  Massachusetts  US,547 Feeney Knoll,Rutland,Massachusetts,Worcester County,25027.0,1543,42.41728806932122,-71.99814622582879
30fc945a-0e78-b9a3-02cf-3a3c089d624d,1948-11-06,,999-34-1306,S99943828,X84638581X,Mrs.,Kena893,Grady603,,Leuschke194,W,asian,nonhispanic,F,Winchester  Massachusetts  US,181 Frami Landing,Lincoln,Massachusetts,Middlesex County,,0,42.40055112649023,-71.31918610481996
f878bbcf-72a1-6ed1-c706-b9c00b6b8f69,1962-09-13,,999-14-6974,S99965940,X9248426X,Mr.,Irving123,Kuvalis369,,,S,white,nonhispanic,M,Vineyard Haven  Massachusetts  US,547 Feil Branch Suite 65,Ashland,Massachusetts,Middlesex County,,0,42.23231590746539,-71.46238984722731
5c8dac64-5625-4789-f51b-79450b19f314,1946-07-06,,999-84-6916,S99937245,X52388445X,Mr.,Leland44,Terry864,,,D,white,nonhispanic,M,Holbrook  Massachusetts  US,346 Kuhlman Grove,Needham,Massachusetts,Norfolk County,25021.0,2494,42.26385755125434,-71.21987805864639
9b07d258-7d81-a3f9-9643-082bf5c1ffaf,1953-11-21,,999-45-5858,S99983370,X68176280X,Mr.,Bennett146,Hagenes547,,,M,white,nonhispanic,M,North Andover  Massachusetts  US,932 O'Kon Walk Suite 6,Quincy,Massachusetts,Norfolk County,25021.0,2171,42.21484015554079,-71.04439316609296
b40ef2cb-fddd-81c4-fba5-c94f4a16a86b,1926-03-12,2021-10-23,999-94-5853,S99983594,X87575154X,Mr.,Darryl392,Ward668,,,M,white,nonhispanic,M,Newton  Massachusetts  US,227 Schamberger Fort Unit 42,Medford,Massachusetts,Middlesex County,25017.0,2155,42.394727067622775,-71.08017916659922
294b06a6-cdcf-2e52-edac-daf3d74c139f,1949-10-19,,999-50-2705,S99998632,X22725038X,Mrs.,Eneida722,Stiedemann542,,Cole117,M,white,nonhispanic,F,Marlborough  Massachusetts  US,1042 Hansen Course,Upton,Massachusetts,Worcester County,25027.0,1568,42.21799427248123,-71.58730481631585
6c897ed9-9414-9923-baf8-faf69ab88abb,1953-12-19,,999-47-9529,S99931889,X7518367X,Mr.,Guillermo498,Chapa957,,,S,black,hispanic,M,Salisbury  Saint Joseph Parish  DM,746 Wiegand Wall,West Springfield,Massachusetts,Hampden County,25013.0,1089,42.166669738439495,-72.62039738326848
e1e2e12e-440f-f6ee-6675-22881c34b659,1970-06-04,,999-22-1140,S99987721,X86208747X,Mr.,Joseph689,Champlin946,,,M,black,nonhispanic,M,Agawam  Massachusetts  US,288 Kessler Extension,Boston,Massachusetts,Suffolk County,25025.0,2114,42.29306374047393,-71.10981994892443
d39e70c8-0c51-ecc1-861e-f9d6bd3c772a,1959-05-24,,999-98-1288,S99940895,X31653259X,Mr.,Barry322,Botsford977,,,S,black,hispanic,M,North Attleborough  Massachusetts  US,657 Abbott Trailer Apt 44,Boston,Massachusetts,Suffolk County,25025.0,2199,42.342995144306144,-71.11053231202078
3a47770e-0c13-427b-47f0-d939566bc1d8,1944-01-04,,999-30-4901,S99960298,X85771176X,Mr.,Harvey63,Bartoletti50,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,644 Mohr Overpass Apt 41,Mashpee,Massachusetts,Barnstable County,,0,41.66525458704878,-70.51706640054748
19dc512a-4e8e-ba1c-50a8-0dd733d78b5f,1952-06-11,,999-81-9202,S99911835,X10730319X,Mr.,José3,Casillas702,,,S,black,hispanic,M,Bayamon  Puerto Rico  PR,990 Marks Ranch,Boston,Massachusetts,Suffolk County,25025.0,2110,42.33715662623136,-71.06714262672445
db11e00c-069e-7a3b-e772-3f9078b32338,1955-05-01,,999-91-2041,S99980897,X18656111X,Mr.,Carmelo33,Nicolas769,,,W,white,nonhispanic,M,Lexington  Massachusetts  US,1029 Weimann Vista Unit 65,Weston,Massachusetts,Middlesex County,,0,42.40653523748199,-71.3467880867154
ebde2a1b-bd5d-0a43-ea74-7b89b66b6998,1928-02-20,2016-10-11,999-15-3791,S99952908,X67935838X,Mr.,Mathew182,Mitchell808,,,M,white,nonhispanic,M,Yarmouth  Massachusetts  US,262 Thiel Port,Marlborough,Massachusetts,Middlesex County,25017.0,1752,42.36361270028114,-71.55655244815532
8467152b-f713-df89-645f-008ee6f16be1,1928-02-20,,999-16-3101,S99978267,X58024268X,Mr.,Sonny285,Balistreri607,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,527 Miller Extension,Marlborough,Massachusetts,Middlesex County,25017.0,1752,42.31127085892726,-71.54984260175512
6d90b826-ed01-ae99-c125-bf26ec76c6a1,1965-12-01,,999-35-6022,S99954863,X85565351X,Mr.,Ramiro608,Trantow673,,,D,white,nonhispanic,M,Lynn  Massachusetts  US,446 Glover Harbor,Plymouth,Massachusetts,Plymouth County,25023.0,2360,41.87433402852501,-70.64653718388841
d31e6b14-3b3c-cfdd-8c78-895e99499f4e,1929-10-27,,999-31-6941,S99971065,X8059361X,Mr.,Efrain317,Weimann465,,,S,white,nonhispanic,M,Fall River  Massachusetts  US,1098 Monahan Vale Apt 27,Somerset,Massachusetts,Bristol County,25005.0,2725,41.76653567079038,-71.14961697176267
ae784f82-d611-3d21-2fbe-e416e479c73f,1951-11-06,,999-77-5268,S99987502,X41417211X,Mr.,Hector463,Fahey393,,,M,white,nonhispanic,M,Mashpee  Massachusetts  US,1088 Price Promenade Unit 94,Franklin,Massachusetts,Norfolk County,25021.0,2038,42.0649278502972,-71.38836798356215
224050df-f50b-a459-d3ed-6bdd75a3c691,1933-07-24,,999-36-9112,S99924105,X74214921X,Mrs.,Janna498,Jones311,,Watsica258,M,white,nonhispanic,F,Wellesley  Massachusetts  US,594 Lowe Center Unit 3,Northampton,Massachusetts,Hampshire County,25015.0,1062,42.28628312151036,-72.67950212178083
88638123-d0ee-59ea-add4-002aafc68480,1954-12-07,2004-09-16,999-16-3087,S99927642,X61419617X,Mrs.,Elinore878,Doyle959,,Casper496,M,white,nonhispanic,F,Arlington  Massachusetts  US,878 Conroy Trailer,Holyoke,Massachusetts,Hampden County,25013.0,1040,42.23620707986444,-72.6109292755224
2a795168-10b4-f6a5-bb16-9d4f874585a4,1921-12-04,1996-08-29,999-33-3955,S99990577,X64588471X,Mr.,Chang901,Oberbrunner298,,,D,white,nonhispanic,M,Methuen  Massachusetts  US,261 Macejkovic Quay Unit 16,Salem,Massachusetts,Essex County,25009.0,1907,42.46281479571331,-70.84942208252144
